REGIONAL;ZONA;COD_OFICINA;OFICINA;MES;Asesores;Gerente;Gorra;Camisa;Corbata;Pantalón;Buso;Medias;Gafas;Cinturón;Blazer;Camiseta;Zapato;Total productos;Asesor 2;Asesor 1;Categoria;Rotación;Horario extendido;Año;Trimestre;Productividad
BOGOTÁ Y PYME;BOGOTÁ SUR ;670;CORABASTOS;1/01/2021;2,12;1;1;42;0;22;9;1;10;16;6;28;0;135;1;1;PEQUEÑA;1;0;2021;Trim.1;63,7
BOGOTÁ Y PYME;BOGOTÁ SUR ;13;DEL SUR;1/01/2021;2,12;1;4;65;0;11;3;0;0;8;15;33;0;139;1;1;PEQUEÑA;1;0;2021;Trim.1;65,6
BOGOTÁ Y PYME;BOGOTÁ SUR ;15;KENNEDY;1/01/2021;7,24;1;8;132;0;43;17;0;0;28;20;124;5;377;5;3;MUY GRANDE;1;1;2021;Trim.1;52,1
BOGOTÁ Y PYME;BOGOTÁ SUR ;18;MUZU;1/01/2021;3,12;1;2;53;0;25;6;0;0;14;14;40;2;156;2;1;GRANDE;1;0;2021;Trim.1;50
BOGOTÁ Y PYME;BOGOTÁ SUR ;86;PLAZA DE LAS AMERICAS;1/01/2021;2,12;1;8;49;0;23;13;0;0;18;17;26;2;156;1;1;PEQUEÑA;0;1;2021;Trim.1;73,6
BOGOTÁ Y PYME;BOGOTÁ SUR ;58;SOACHA;1/01/2021;2,68;1;1;206;0;33;9;1;0;28;20;80;0;378;1;2;MEDIANA;1;0;2021;Trim.1;141
BOGOTÁ Y PYME;BOGOTÁ SUR ;35;VEINTE DE JULIO;1/01/2021;2,12;1;4;54;0;9;4;0;1;5;6;22;3;108;1;1;PEQUEÑA;1;0;2021;Trim.1;50,9
NOROCCIDENTE;ANTIOQUIA Y CHOCO;196;BELLO;1/01/2021;5,68;1;0;64;0;61;8;2;0;40;18;39;1;233;4;2;MEDIANA;1;0;2021;Trim.1;41
NOROCCIDENTE;ANTIOQUIA Y CHOCO;277;CALDAS;1/01/2021;2,68;1;0;19;0;39;7;0;0;27;8;24;0;124;1;2;PEQUEÑA;1;1;2021;Trim.1;46,3
NOROCCIDENTE;ANTIOQUIA Y CHOCO;215;CAREPA;1/01/2021;3,12;1;0;27;0;11;0;0;0;5;7;0;0;50;2;1;PEQUEÑA;0;0;2021;Trim.1;16
NOROCCIDENTE;ANTIOQUIA Y CHOCO;205;CHIGORODO;1/01/2021;3,12;1;0;17;1;18;5;0;0;18;7;14;2;82;2;1;MEDIANA;0;0;2021;Trim.1;26,3
NOROCCIDENTE;ANTIOQUIA Y CHOCO;193;ENVIGADO;1/01/2021;3,12;1;2;33;1;47;7;1;0;20;11;18;0;140;2;1;MEDIANA;1;0;2021;Trim.1;44,9
NOROCCIDENTE;ANTIOQUIA Y CHOCO;192;ITAGUI;1/01/2021;3,68;1;2;24;0;47;14;0;0;25;11;54;5;182;2;2;GRANDE;0;0;2021;Trim.1;49,5
NOROCCIDENTE;ANTIOQUIA Y CHOCO;380;QUIBDO;1/01/2021;7,24;1;5;78;1;33;9;0;0;18;21;88;0;253;5;3;GRANDE;0;0;2021;Trim.1;34,9
NOROCCIDENTE;ANTIOQUIA Y CHOCO;185;RIONEGRO;1/01/2021;3,12;1;0;24;0;24;3;0;0;18;9;36;0;114;2;1;MEDIANA;0;0;2021;Trim.1;36,5
NOROCCIDENTE;ANTIOQUIA Y CHOCO;213;RIONEGRO SAN NICOLAS - EXT;1/01/2021;2,12;1;0;17;0;19;0;0;0;13;2;12;0;63;1;1;PEQUEÑA;0;0;2021;Trim.1;29,7
NOROCCIDENTE;ANTIOQUIA Y CHOCO;211;SABANETA AVES MARIA;1/01/2021;2,12;1;1;23;0;20;3;0;0;8;8;13;1;77;1;1;PEQUEÑA;1;0;2021;Trim.1;36,3
NOROCCIDENTE;ANTIOQUIA Y CHOCO;210;YOLOMBO;1/01/2021;2,12;1;4;15;1;10;1;0;0;6;8;11;0;56;1;1;PEQUEÑA;0;1;2021;Trim.1;26,4
NOROCCIDENTE;CARIBE NORTE;308;AMERICANO;1/01/2021;3,12;1;1;54;0;39;14;0;0;23;8;38;2;179;2;1;PEQUEÑA;1;1;2021;Trim.1;57,4
NOROCCIDENTE;CARIBE NORTE;681;AVENIDA BOYACA;1/01/2021;2,12;1;0;58;0;12;6;0;0;8;3;36;0;123;1;1;PEQUEÑA;0;0;2021;Trim.1;58
NOROCCIDENTE;CARIBE NORTE;220;BARRANQUILLA;1/01/2021;7,8;1;7;132;0;68;18;0;2;52;18;163;0;460;5;4;MUY GRANDE;1;0;2021;Trim.1;59
NOROCCIDENTE;CARIBE NORTE;221;CALLE 72;1/01/2021;5,24;1;1;57;1;23;12;1;2;17;12;66;2;194;3;3;GRANDE;1;0;2021;Trim.1;37
NOROCCIDENTE;CARIBE NORTE;229;CALLE MURILLO;1/01/2021;2,12;1;0;29;0;15;7;2;0;13;5;46;0;117;1;1;PEQUEÑA;1;0;2021;Trim.1;55,2
NOROCCIDENTE;CARIBE NORTE;682;DEL COUNTRY;1/01/2021;4,68;1;8;36;3;25;13;0;6;14;18;46;0;169;3;2;GRANDE;1;0;2021;Trim.1;36,1
NOROCCIDENTE;CARIBE NORTE;304;MAICAO;1/01/2021;2,12;1;1;51;0;22;6;0;0;21;3;39;1;144;1;1;PEQUEÑA;0;0;2021;Trim.1;67,9
NOROCCIDENTE;CARIBE NORTE;408;MARINELO;1/01/2021;3,12;1;5;56;1;27;12;0;0;17;2;15;1;136;2;1;MEDIANA;1;1;2021;Trim.1;43,6
NOROCCIDENTE;CARIBE NORTE;301;MERCADO NUEVO - VALLEDUPAR;1/01/2021;2,12;1;3;27;0;22;8;0;0;18;2;29;1;110;1;1;PEQUEÑA;0;0;2021;Trim.1;51,9
NOROCCIDENTE;CARIBE NORTE;405;RIOHACHA;1/01/2021;4,24;1;2;105;0;17;4;0;0;10;8;63;0;209;2;3;GRANDE;0;1;2021;Trim.1;49,3
NOROCCIDENTE;CARIBE NORTE;400;SANTA MARTA;1/01/2021;7,24;1;11;102;1;52;28;1;0;33;23;82;0;333;5;3;MUY GRANDE;1;0;2021;Trim.1;46
NOROCCIDENTE;CARIBE NORTE;687;SOLEDAD;1/01/2021;3,12;1;0;82;0;24;6;0;0;19;5;49;0;185;2;1;MEDIANA;1;0;2021;Trim.1;59,3
NOROCCIDENTE;CARIBE NORTE;300;VALLEDUPAR;1/01/2021;6,24;1;1;68;0;29;8;0;0;25;8;71;1;211;4;3;MUY GRANDE;0;0;2021;Trim.1;33,8
NOROCCIDENTE;CARIBE NORTE;227;VIA 40;1/01/2021;2,12;1;3;23;0;20;7;0;1;15;5;23;0;97;1;1;PEQUEÑA;0;0;2021;Trim.1;45,8
NOROCCIDENTE;CARIBE SUR;234;BASE NAVAL BOLIVAR;1/01/2021;1;0;0;12;0;9;0;0;0;0;0;0;0;21;1;0;DEPENDIENTE;1;0;2021;Trim.1;21
NOROCCIDENTE;CARIBE SUR;230;CARTAGENA;1/01/2021;7,8;1;10;140;0;65;19;0;0;35;17;177;1;464;5;4;MUY GRANDE;1;0;2021;Trim.1;59,5
NOROCCIDENTE;CARIBE SUR;240;MOMPOX;1/01/2021;2,12;1;0;15;2;23;4;0;0;16;7;19;0;86;1;1;MEDIANA;0;0;2021;Trim.1;40,6
NOROCCIDENTE;CARIBE SUR;310;MONTERIA;1/01/2021;8,24;1;2;71;0;46;14;0;1;21;14;67;0;236;6;3;MUY GRANDE;1;0;2021;Trim.1;28,6
NOROCCIDENTE;CARIBE SUR;309;PLAZA BOCAGRANDE;1/01/2021;2,12;1;4;19;0;8;3;0;0;10;3;12;0;59;1;1;PEQUEÑA;1;1;2021;Trim.1;27,8
NOROCCIDENTE;CARIBE SUR;311;PLAZA DE MERCADO MONTERIA;1/01/2021;4,68;1;7;35;2;21;3;1;2;27;1;69;0;168;3;2;GRANDE;1;0;2021;Trim.1;35,9
NOROCCIDENTE;CARIBE SUR;305;PLAZUELA;1/01/2021;4,12;1;4;90;0;22;5;0;0;8;11;56;0;196;3;1;MEDIANA;1;0;2021;Trim.1;47,6
NOROCCIDENTE;CARIBE SUR;640;SAN ANDRES;1/01/2021;3,68;1;2;36;0;33;0;0;0;5;5;1;0;82;2;2;MEDIANA;0;0;2021;Trim.1;22,3
NOROCCIDENTE;CARIBE SUR;306;SAN FELIPE;1/01/2021;2,12;1;0;30;0;8;6;0;0;8;7;25;0;84;1;1;PEQUEÑA;1;1;2021;Trim.1;39,6
NOROCCIDENTE;CARIBE SUR;650;SINCELEJO;1/01/2021;6,24;1;0;70;0;38;10;1;0;22;25;74;0;240;4;3;GRANDE;0;0;2021;Trim.1;38,5
NOROCCIDENTE;CARIBE SUR;231;TERMINAL MARITIMO;1/01/2021;4,68;1;1;24;0;23;6;1;0;16;8;47;0;126;3;2;MEDIANA;1;0;2021;Trim.1;26,9
NOROCCIDENTE;CARIBE SUR;315;TIERRA ALTA;1/01/2021;0,56;0;1;49;1;13;4;0;0;0;3;0;0;71;0;1;DEPENDIENTE;1;0;2021;Trim.1;126,8
NOROCCIDENTE;MEDELLIN;278;BELEN;1/01/2021;3,12;1;2;31;0;36;20;1;0;26;3;27;0;146;2;1;PEQUEÑA;0;0;2021;Trim.1;46,8
NOROCCIDENTE;MEDELLIN;191;CENTRO ADMINIS. LA ALPUJARRA;1/01/2021;3,68;1;0;34;0;23;11;0;0;12;11;27;0;118;2;2;MEDIANA;0;0;2021;Trim.1;32,1
NOROCCIDENTE;MEDELLIN;208;EL POBLADO;1/01/2021;2,12;1;6;13;0;19;12;0;0;15;6;16;0;87;1;1;PEQUEÑA;1;0;2021;Trim.1;41
NOROCCIDENTE;MEDELLIN;187;GUAYABAL;1/01/2021;2,12;1;0;24;0;23;11;0;0;20;6;23;3;110;1;1;PEQUEÑA;0;0;2021;Trim.1;51,9
NOROCCIDENTE;MEDELLIN;190;GUAYAQUIL;1/01/2021;2,68;1;1;16;0;28;10;1;0;14;6;22;1;99;1;2;MEDIANA;1;0;2021;Trim.1;36,9
NOROCCIDENTE;MEDELLIN;182;LA PLAYA;1/01/2021;3,68;1;13;74;0;30;12;2;0;17;9;116;1;274;2;2;MEDIANA;0;0;2021;Trim.1;74,5
NOROCCIDENTE;MEDELLIN;186;LAURELES;1/01/2021;3,12;1;1;40;0;23;11;1;0;18;8;47;2;151;2;1;MEDIANA;1;0;2021;Trim.1;48,4
NOROCCIDENTE;MEDELLIN;180;MEDELLIN;1/01/2021;8,8;1;5;93;0;83;18;0;4;59;29;124;1;416;6;4;MUY GRANDE;1;0;2021;Trim.1;47,3
NOROCCIDENTE;MEDELLIN;264;ONE PLAZA;1/01/2021;2,12;1;0;3;0;5;9;0;0;0;1;0;0;18;1;1;DEPENDIENTE;0;0;2021;Trim.1;8,5
NOROCCIDENTE;MEDELLIN;183;PALACE;1/01/2021;3,12;1;0;38;0;29;6;1;0;23;3;47;0;147;2;1;MEDIANA;1;0;2021;Trim.1;47,1
NOROCCIDENTE;MEDELLIN;181;SAN FERNANDO PLAZA;1/01/2021;2,12;1;3;18;2;15;5;0;49;15;5;46;2;160;1;1;PEQUEÑA;0;0;2021;Trim.1;75,5
NOROCCIDENTE;MEDELLIN;212;SANTA TERESITA;1/01/2021;2,12;1;2;17;0;8;3;0;0;7;5;20;1;63;1;1;PEQUEÑA;0;0;2021;Trim.1;29,7
OCCIDENTE;CALI;605;ALAMEDA;1/01/2021;2,12;1;2;36;0;9;5;0;0;8;9;7;1;77;1;1;PEQUEÑA;0;0;2021;Trim.1;36,3
OCCIDENTE;CALI;560;CALI;1/01/2021;8,8;1;7;81;0;35;33;0;26;22;22;289;0;515;6;4;MUY GRANDE;1;0;2021;Trim.1;58,5
OCCIDENTE;CALI;574;CHIPICHAPE;1/01/2021;4,68;1;1;42;0;21;9;0;0;16;15;32;1;137;3;2;GRANDE;1;0;2021;Trim.1;29,3
OCCIDENTE;CALI;577;CIUDAD JARDIN;1/01/2021;2,12;1;2;41;0;4;5;1;0;3;7;34;0;97;1;1;PEQUEÑA;1;0;2021;Trim.1;45,8
OCCIDENTE;CALI;582;COSMOCENTRO;1/01/2021;4,68;1;4;68;0;31;15;0;0;24;42;47;2;233;3;2;GRANDE;0;0;2021;Trim.1;49,8
OCCIDENTE;CALI;564;EL GUABITO;1/01/2021;4,68;1;6;71;0;33;7;1;1;20;14;31;1;185;3;2;GRANDE;1;0;2021;Trim.1;39,5
OCCIDENTE;CALI;598;EXT. CAJA CALIMA;1/01/2021;3,12;1;0;42;0;27;8;2;0;19;12;17;3;130;2;1;PEQUEÑA;1;0;2021;Trim.1;41,7
OCCIDENTE;CALI;604;IMBANACO;1/01/2021;2,12;1;0;18;0;18;6;0;0;14;10;11;0;77;1;1;PEQUEÑA;0;0;2021;Trim.1;36,3
OCCIDENTE;CALI;567;LA MERCED;1/01/2021;2,12;1;0;18;0;20;5;1;0;6;1;18;1;70;1;1;PEQUEÑA;1;0;2021;Trim.1;33
OCCIDENTE;CALI;578;PREMIER El LIMONAR;1/01/2021;3,12;1;4;32;0;25;5;0;0;16;30;31;2;145;2;1;PEQUEÑA;1;0;2021;Trim.1;46,5
OCCIDENTE;CALI;565;SAN FERNANDO;1/01/2021;3,68;1;11;32;0;13;4;0;0;9;32;43;1;145;2;2;MEDIANA;1;0;2021;Trim.1;39,4
OCCIDENTE;CALI;607;SAN NICOLAS;1/01/2021;2,12;1;5;36;0;11;5;0;0;8;6;15;0;86;1;1;PEQUEÑA;1;0;2021;Trim.1;40,6
OCCIDENTE;CALI;586;TERCERA BRIGADA;1/01/2021;3,12;1;14;35;0;17;14;0;0;15;4;189;1;289;2;1;MEDIANA;1;0;2021;Trim.1;92,6
OCCIDENTE;CALI;585;UNICENTRO - CALI;1/01/2021;4,68;1;6;62;0;28;14;0;0;25;28;49;1;213;3;2;GRANDE;1;0;2021;Trim.1;45,5
OCCIDENTE;CALI;576;VILLA COLOMBIA;1/01/2021;2,12;1;5;35;0;20;9;0;0;16;17;9;1;112;1;1;MEDIANA;1;0;2021;Trim.1;52,8
OCCIDENTE;CENTRAL;551;AVENIDA QUINTA;1/01/2021;4,68;1;8;50;0;36;9;1;0;23;19;29;0;175;3;2;GRANDE;0;0;2021;Trim.1;37,4
OCCIDENTE;CENTRAL;362;EL ESPINAL;1/01/2021;3,68;1;8;38;0;36;10;0;1;18;9;29;0;149;2;2;MEDIANA;0;0;2021;Trim.1;40,5
OCCIDENTE;CENTRAL;624;EL JORDAN;1/01/2021;2,68;1;1;40;0;27;9;2;0;17;16;25;0;137;1;2;MEDIANA;0;0;2021;Trim.1;51,1
OCCIDENTE;CENTRAL;388;GARZON;1/01/2021;2,12;1;7;31;0;23;11;1;0;9;0;20;1;103;1;1;PEQUEÑA;0;0;2021;Trim.1;48,6
OCCIDENTE;CENTRAL;360;GIRARDOT;1/01/2021;4,12;1;1;54;0;59;5;0;3;37;14;42;0;215;3;1;GRANDE;1;0;2021;Trim.1;52,2
OCCIDENTE;CENTRAL;391;HONDA;1/01/2021;3,12;1;3;46;0;25;6;0;0;16;10;18;1;125;2;1;PEQUEÑA;1;0;2021;Trim.1;40,1
OCCIDENTE;CENTRAL;550;IBAGUE;1/01/2021;7,24;1;2;66;0;29;16;3;1;15;19;92;0;243;5;3;MUY GRANDE;0;0;2021;Trim.1;33,6
OCCIDENTE;CENTRAL;392;LA DORADA;1/01/2021;2,68;1;1;43;1;38;7;1;0;28;9;32;0;160;1;2;MEDIANA;1;0;2021;Trim.1;59,7
OCCIDENTE;CENTRAL;394;MARIQUITA;1/01/2021;3,12;1;0;30;0;26;5;0;0;17;7;19;0;104;2;1;PEQUEÑA;1;0;2021;Trim.1;33,3
OCCIDENTE;CENTRAL;366;MELGAR;1/01/2021;2,12;1;2;21;0;24;5;1;0;15;6;24;0;98;1;1;PEQUEÑA;1;0;2021;Trim.1;46,2
OCCIDENTE;CENTRAL;390;NEIVA;1/01/2021;5,68;1;0;64;0;28;6;0;0;15;9;35;1;158;4;2;MUY GRANDE;0;0;2021;Trim.1;27,8
OCCIDENTE;CENTRAL;425;PITALITO;1/01/2021;4,68;1;5;25;0;30;1;0;0;16;3;41;0;121;3;2;GRANDE;0;0;2021;Trim.1;25,9
OCCIDENTE;CENTRAL;265;PUERTO BOYACA;1/01/2021;3,12;1;4;16;0;14;6;0;0;6;7;14;1;68;2;1;PEQUEÑA;1;0;2021;Trim.1;21,8
OCCIDENTE;CENTRAL;389;SAN JUAN PLAZA;1/01/2021;2,12;1;0;60;0;25;13;0;0;14;4;39;0;155;1;1;PEQUEÑA;0;0;2021;Trim.1;73,1
OCCIDENTE;CENTRAL;364;TOLEMAIDA;1/01/2021;3,68;1;9;67;0;25;9;1;0;12;0;34;0;157;2;2;MEDIANA;1;0;2021;Trim.1;42,7
OCCIDENTE;CENTRAL;554;YULIMA;1/01/2021;5,68;1;1;64;0;23;22;0;0;18;19;81;0;228;4;2;GRANDE;0;0;2021;Trim.1;40,1
OCCIDENTE;VALLE Y EJE CAFETERO;460;ARMENIA;1/01/2021;7,24;1;1;62;0;58;11;0;1;42;31;44;0;250;5;3;MUY GRANDE;0;0;2021;Trim.1;34,5
OCCIDENTE;VALLE Y EJE CAFETERO;570;BUENAVENTURA;1/01/2021;4,68;1;0;60;0;18;10;0;0;11;12;10;0;121;3;2;GRANDE;0;0;2021;Trim.1;25,9
OCCIDENTE;VALLE Y EJE CAFETERO;580;BUGA;1/01/2021;3,68;1;5;48;0;31;7;0;0;11;17;27;1;147;2;2;GRANDE;1;0;2021;Trim.1;39,9
OCCIDENTE;VALLE Y EJE CAFETERO;285;CABLE PLAZA;1/01/2021;2,12;1;0;25;0;7;0;0;0;6;13;6;0;57;1;1;PEQUEÑA;1;0;2021;Trim.1;26,9
OCCIDENTE;VALLE Y EJE CAFETERO;660;CARTAGO;1/01/2021;3,68;1;1;24;0;35;2;0;0;17;18;9;0;106;2;2;GRANDE;0;0;2021;Trim.1;28,8
OCCIDENTE;VALLE Y EJE CAFETERO;474;DOS QUEBRADAS;1/01/2021;3,12;1;0;36;0;20;0;0;0;13;7;8;0;84;2;1;PEQUEÑA;1;0;2021;Trim.1;26,9
OCCIDENTE;VALLE Y EJE CAFETERO;280;MANIZALES;1/01/2021;6,8;1;2;36;0;41;9;0;0;26;28;10;0;152;4;4;GRANDE;0;0;2021;Trim.1;22,4
OCCIDENTE;VALLE Y EJE CAFETERO;583;NUEVA OFICINA YUMBO;1/01/2021;3,12;1;1;22;0;16;3;0;0;7;13;67;0;129;2;1;PEQUEÑA;1;0;2021;Trim.1;41,3
OCCIDENTE;VALLE Y EJE CAFETERO;590;PALMIRA;1/01/2021;5,68;1;2;59;0;63;6;0;0;44;16;36;0;226;4;2;GRANDE;0;0;2021;Trim.1;39,8
OCCIDENTE;VALLE Y EJE CAFETERO;470;PEREIRA;1/01/2021;5,24;1;0;92;0;29;12;0;0;21;19;68;2;243;3;3;MUY GRANDE;1;0;2021;Trim.1;46,4
OCCIDENTE;VALLE Y EJE CAFETERO;290;POPAYAN;1/01/2021;6,24;1;8;77;0;34;2;0;0;8;20;21;0;170;4;3;MUY GRANDE;0;0;2021;Trim.1;27,2
OCCIDENTE;VALLE Y EJE CAFETERO;600;TULUA;1/01/2021;7,8;1;3;74;0;56;14;1;0;36;23;45;3;255;5;4;MUY GRANDE;0;0;2021;Trim.1;32,7
OCCIDENTE;VALLE Y EJE CAFETERO;440;TUMACO;1/01/2021;3,68;1;4;78;1;27;5;0;0;15;17;24;0;171;2;2;MEDIANA;0;0;2021;Trim.1;46,5
OCCIDENTE;VALLE Y EJE CAFETERO;291;UNIVERSIDAD DEL CAUCA;1/01/2021;1;0;0;3;0;0;0;0;0;0;0;0;0;3;1;0;DEPENDIENTE;0;0;2021;Trim.1;3
OCCIDENTE;VALLE Y EJE CAFETERO;606;VIVA BUENAVENTURA;1/01/2021;2,12;1;0;40;0;11;1;0;0;9;13;21;0;95;1;1;PEQUEÑA;0;0;2021;Trim.1;44,8
SURORIENTE;CUNDINAMARCA Y SUR;94;ESCUELA GONZALO JIMENEZ DE QUESADA;1/01/2021;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;DEPENDIENTE;0;0;2021;Trim.1;0
SURORIENTE;CUNDINAMARCA Y SUR;33;SIBATE;1/01/2021;2,12;1;2;17;0;7;1;0;0;5;8;20;0;60;1;1;PEQUEÑA;1;0;2021;Trim.1;28,3
SURORIENTE;CUNDINAMARCA Y SUR;361;AGUA DE DIOS;1/01/2021;2,12;1;2;33;0;22;4;0;0;17;23;20;0;121;1;1;PEQUEÑA;0;0;2021;Trim.1;57,1
SURORIENTE;CUNDINAMARCA Y SUR;320;CAQUEZA;1/01/2021;2,12;1;2;6;0;4;3;1;0;2;23;13;0;54;1;1;PEQUEÑA;1;0;2021;Trim.1;25,5
SURORIENTE;CUNDINAMARCA Y SUR;330;CHIPAQUE;1/01/2021;2,12;1;6;30;0;3;4;1;9;4;11;30;1;99;1;1;PEQUEÑA;1;0;2021;Trim.1;46,7
SURORIENTE;CUNDINAMARCA Y SUR;340;CHOACHI;1/01/2021;2,12;1;3;15;0;5;6;0;4;7;13;18;0;71;1;1;MEDIANA;1;0;2021;Trim.1;33,5
SURORIENTE;CUNDINAMARCA Y SUR;350;FACATATIVA;1/01/2021;4,68;1;1;76;0;35;7;1;1;24;23;47;0;215;3;2;GRANDE;1;0;2021;Trim.1;45,9
SURORIENTE;CUNDINAMARCA Y SUR;620;FLORENCIA;1/01/2021;6,24;1;16;146;1;38;10;0;0;29;15;91;0;346;4;3;MUY GRANDE;0;1;2021;Trim.1;55,4
SURORIENTE;CUNDINAMARCA Y SUR;341;FOMEQUE;1/01/2021;2,12;1;2;39;0;2;5;0;3;1;10;18;0;80;1;1;PEQUEÑA;0;0;2021;Trim.1;37,7
SURORIENTE;CUNDINAMARCA Y SUR;353;FUSAGASUGA;1/01/2021;3,12;1;2;76;0;32;7;0;0;20;11;37;0;185;2;1;MEDIANA;0;0;2021;Trim.1;59,3
SURORIENTE;CUNDINAMARCA Y SUR;269;LETICIA;1/01/2021;2,12;1;3;40;0;15;2;0;0;13;2;23;1;99;1;1;PEQUEÑA;0;1;2021;Trim.1;46,7
SURORIENTE;CUNDINAMARCA Y SUR;345;MADRID;1/01/2021;3,12;1;1;56;0;24;6;0;0;17;13;32;2;151;2;1;MEDIANA;0;0;2021;Trim.1;48,4
SURORIENTE;CUNDINAMARCA Y SUR;257;MONTERREY;1/01/2021;2,12;1;0;26;0;10;4;0;0;7;2;17;0;66;1;1;PEQUEÑA;0;0;2021;Trim.1;31,1
SURORIENTE;CUNDINAMARCA Y SUR;351;NOVA PLAZA FACATATIVA;1/01/2021;1,56;0;3;28;0;9;1;0;0;0;5;0;0;46;1;1;DEPENDIENTE;0;0;2021;Trim.1;29,5
SURORIENTE;CUNDINAMARCA Y SUR;691;PUERTO LEGUIZAMO;1/01/2021;2,12;1;2;24;0;15;4;0;3;12;1;35;0;96;1;1;PEQUEÑA;0;0;2021;Trim.1;45,3
SURORIENTE;CUNDINAMARCA Y SUR;363;TOCAIMA;1/01/2021;2,12;1;4;40;0;12;4;0;0;6;10;18;1;95;1;1;PEQUEÑA;0;0;2021;Trim.1;44,8
SURORIENTE;CUNDINAMARCA Y SUR;342;UBAQUE;1/01/2021;0,56;0;1;7;1;3;0;0;0;0;8;0;0;20;0;1;DEPENDIENTE;1;0;2021;Trim.1;35,7
SURORIENTE;CUNDINAMARCA Y SUR;331;UNE;1/01/2021;0,56;0;0;10;0;1;1;0;4;0;2;0;0;18;0;1;DEPENDIENTE;1;0;2021;Trim.1;32,1
SURORIENTE;CUNDINAMARCA Y SUR;252;YOPAL;1/01/2021;4,68;1;5;58;1;34;13;0;1;21;4;40;0;177;3;2;GRANDE;0;0;2021;Trim.1;37,8
SURORIENTE;CUNDINAMARCA Y SUR;54;SAN JOSE DEL GUAVIARE;1/01/2021;4,68;1;8;60;0;12;2;1;3;9;4;71;1;171;3;2;GRANDE;0;0;2021;Trim.1;36,5
SURORIENTE;META, BOYACA Y NARIÑO;371;COGUA;1/01/2021;2,12;1;0;40;0;23;5;0;0;14;9;19;0;110;1;1;PEQUEÑA;0;0;2021;Trim.1;51,9
SURORIENTE;META, BOYACA Y NARIÑO;355;SANTA LUCIA DE CHIA;1/01/2021;2,12;1;3;37;0;25;5;0;0;21;5;44;0;140;1;1;MEDIANA;0;0;2021;Trim.1;66
SURORIENTE;META, BOYACA Y NARIÑO;23;VILLAPINZON;1/01/2021;2,12;1;11;16;1;4;8;3;5;4;8;15;1;76;1;1;PEQUEÑA;1;0;2021;Trim.1;35,8
SURORIENTE;META, BOYACA Y NARIÑO;370;ZIPAQUIRA;1/01/2021;3,68;1;0;38;0;27;5;0;1;14;11;46;0;142;2;2;MEDIANA;0;0;2021;Trim.1;38,6
SURORIENTE;META, BOYACA Y NARIÑO;411;ACACIAS;1/01/2021;3,12;1;2;33;0;16;19;0;0;14;5;39;0;128;2;1;MEDIANA;0;0;2021;Trim.1;41
SURORIENTE;META, BOYACA Y NARIÑO;260;DUITAMA;1/01/2021;4,68;1;1;34;0;35;14;1;0;25;22;45;1;178;3;2;MUY GRANDE;0;0;2021;Trim.1;38
SURORIENTE;META, BOYACA Y NARIÑO;413;GRANADA;1/01/2021;2,12;1;3;49;0;13;2;0;0;12;3;24;0;106;1;1;PEQUEÑA;0;0;2021;Trim.1;50
SURORIENTE;META, BOYACA Y NARIÑO;430;IPIALES;1/01/2021;3,68;1;28;51;0;13;9;0;1;11;40;57;1;211;2;2;MEDIANA;0;1;2021;Trim.1;57,3
SURORIENTE;META, BOYACA Y NARIÑO;417;LLANOCENTRO;1/01/2021;2,12;1;0;44;0;11;6;0;0;11;2;20;2;96;1;1;PEQUEÑA;0;0;2021;Trim.1;45,3
SURORIENTE;META, BOYACA Y NARIÑO;690;MOCOA;1/01/2021;3,68;1;1;25;0;12;5;0;0;12;5;41;0;101;2;2;MEDIANA;0;1;2021;Trim.1;27,4
SURORIENTE;META, BOYACA Y NARIÑO;261;PAIPA;1/01/2021;2,12;1;4;30;0;30;12;1;4;17;12;20;0;130;1;1;PEQUEÑA;1;0;2021;Trim.1;61,3
SURORIENTE;META, BOYACA Y NARIÑO;420;PASTO;1/01/2021;6,24;1;0;36;0;44;3;3;0;23;25;58;0;192;4;3;MUY GRANDE;0;0;2021;Trim.1;30,8
SURORIENTE;META, BOYACA Y NARIÑO;445;SIBUNDOY;1/01/2021;2,12;1;5;31;0;16;2;0;0;11;10;20;0;95;1;1;PEQUEÑA;0;0;2021;Trim.1;44,8
SURORIENTE;META, BOYACA Y NARIÑO;270;SOGAMOSO;1/01/2021;3,68;1;11;25;0;41;6;1;0;29;33;45;0;191;2;2;GRANDE;1;0;2021;Trim.1;51,9
SURORIENTE;META, BOYACA Y NARIÑO;250;TUNJA;1/01/2021;6,24;1;20;54;0;38;13;2;0;20;36;57;0;240;4;3;MUY GRANDE;1;0;2021;Trim.1;38,5
SURORIENTE;META, BOYACA Y NARIÑO;435;TUQUERRES;1/01/2021;2,12;1;9;10;0;12;3;0;0;6;8;62;0;110;1;1;PEQUEÑA;0;0;2021;Trim.1;51,9
SURORIENTE;META, BOYACA Y NARIÑO;423;UNICENTRO - PASTO;1/01/2021;2,12;1;5;32;0;5;5;0;0;5;19;33;0;104;1;1;PEQUEÑA;0;0;2021;Trim.1;49,1
SURORIENTE;META, BOYACA Y NARIÑO;251;VILLA DE LEYVA;1/01/2021;2,12;1;7;19;0;21;7;0;2;14;8;16;0;94;1;1;PEQUEÑA;1;1;2021;Trim.1;44,3
