REGIONAL;ZONA;COD_OFICINA;OFICINA;MES;Asesores;Gerente;Gorra;Camisa;Corbata;Pantalón;Buso;Medias;Gafas;Cinturón;Blazer;Camiseta;Zapato;Total productos;Asesor 2;Asesor 1;Categoria;Rotación;Horario extendido;Año;Trimestre;Productividad
NOROCCIDENTE;CARIBE NORTE;681;AVENIDA BOYACA;mar-21;2,12;1;0;51;0;26;4;0;1;16;2;39;0;139;1;1;PEQUEÑA;0;0;2021;Trim.1;65,6
NOROCCIDENTE;CARIBE NORTE;220;BARRANQUILLA;mar-21;7,8;1;2;71;0;107;9;2;5;67;26;132;0;421;5;4;MUY GRANDE;1;0;2021;Trim.1;54
NOROCCIDENTE;CARIBE NORTE;221;CALLE 72;mar-21;5,24;1;2;62;1;58;16;4;3;39;9;65;0;259;3;3;GRANDE;1;0;2021;Trim.1;49,4
NOROCCIDENTE;CARIBE NORTE;229;CALLE MURILLO;mar-21;2,12;1;4;34;0;22;12;2;0;15;6;48;2;145;1;1;PEQUEÑA;1;0;2021;Trim.1;68,4
NOROCCIDENTE;CARIBE NORTE;682;DEL COUNTRY;mar-21;4,68;1;0;31;1;72;12;1;5;41;7;53;0;223;3;2;GRANDE;1;0;2021;Trim.1;47,6
NOROCCIDENTE;CARIBE NORTE;304;MAICAO;mar-21;2,12;1;1;55;0;33;10;0;0;29;4;42;0;174;1;1;PEQUEÑA;0;0;2021;Trim.1;82,1
NOROCCIDENTE;CARIBE NORTE;408;MARINELO;mar-21;3,12;1;0;54;0;30;6;0;0;20;3;16;0;129;2;1;MEDIANA;1;1;2021;Trim.1;41,3
NOROCCIDENTE;CARIBE NORTE;301;MERCADO NUEVO - VALLEDUPAR;mar-21;2,12;1;1;18;0;31;7;0;0;26;2;31;0;116;1;1;PEQUEÑA;0;0;2021;Trim.1;54,7
NOROCCIDENTE;CARIBE NORTE;405;RIOHACHA;mar-21;4,24;1;6;180;0;39;11;0;1;25;3;100;0;365;2;3;GRANDE;0;1;2021;Trim.1;86,1
NOROCCIDENTE;CARIBE NORTE;400;SANTA MARTA;mar-21;7,24;1;1;114;0;94;12;0;0;73;29;84;0;407;5;3;MUY GRANDE;1;0;2021;Trim.1;56,2
NOROCCIDENTE;CARIBE NORTE;687;SOLEDAD;mar-21;3,12;1;0;114;0;47;9;3;0;45;16;94;1;329;2;1;MEDIANA;1;0;2021;Trim.1;105,4
NOROCCIDENTE;CARIBE NORTE;300;VALLEDUPAR;mar-21;6,24;1;0;60;0;85;5;2;0;68;3;88;0;311;4;3;MUY GRANDE;0;0;2021;Trim.1;49,8
NOROCCIDENTE;CARIBE NORTE;227;VIA 40;mar-21;2,12;1;0;16;0;34;13;4;2;22;7;44;0;142;1;1;PEQUEÑA;0;0;2021;Trim.1;67
NOROCCIDENTE;CARIBE SUR;234;BASE NAVAL BOLIVAR;mar-21;1;0;2;6;0;12;6;4;0;0;0;0;1;31;1;0;DEPENDIENTE;1;0;2021;Trim.1;31
NOROCCIDENTE;CARIBE SUR;230;CARTAGENA;mar-21;7,8;1;14;160;0;100;13;4;4;73;15;265;0;648;5;4;MUY GRANDE;1;0;2021;Trim.1;83,1
NOROCCIDENTE;CARIBE SUR;240;MOMPOX;mar-21;2,12;1;5;13;0;28;4;0;0;24;7;48;0;129;1;1;MEDIANA;0;0;2021;Trim.1;60,8
NOROCCIDENTE;CARIBE SUR;310;MONTERIA;mar-21;8,24;1;0;75;0;95;27;1;0;56;11;117;0;382;6;3;MUY GRANDE;1;0;2021;Trim.1;46,4
NOROCCIDENTE;CARIBE SUR;309;PLAZA BOCAGRANDE;mar-21;2,12;1;1;22;2;11;1;1;0;14;2;41;1;96;1;1;PEQUEÑA;1;1;2021;Trim.1;45,3
NOROCCIDENTE;CARIBE SUR;311;PLAZA DE MERCADO MONTERIA;mar-21;4,68;1;8;24;1;40;18;0;0;41;1;62;1;196;3;2;GRANDE;1;0;2021;Trim.1;41,9
NOROCCIDENTE;CARIBE SUR;305;PLAZUELA;mar-21;4,12;1;0;60;0;66;8;1;0;35;17;35;0;222;3;1;MEDIANA;1;0;2021;Trim.1;53,9
NOROCCIDENTE;CARIBE SUR;640;SAN ANDRES;mar-21;3,68;1;1;27;0;46;2;0;2;2;10;14;0;104;2;2;MEDIANA;0;0;2021;Trim.1;28,3
NOROCCIDENTE;CARIBE SUR;306;SAN FELIPE;mar-21;2,12;1;2;36;0;24;8;3;0;22;7;20;1;123;1;1;PEQUEÑA;1;1;2021;Trim.1;58
NOROCCIDENTE;CARIBE SUR;650;SINCELEJO;mar-21;6,24;1;8;69;0;39;5;0;0;23;17;92;1;254;4;3;GRANDE;0;0;2021;Trim.1;40,7
NOROCCIDENTE;CARIBE SUR;231;TERMINAL MARITIMO;mar-21;4,68;1;4;77;0;46;10;0;0;42;26;84;0;289;3;2;MEDIANA;1;0;2021;Trim.1;61,8
NOROCCIDENTE;CARIBE SUR;315;TIERRA ALTA;mar-21;0,56;0;2;44;1;14;7;0;0;0;4;0;0;72;0;1;DEPENDIENTE;1;0;2021;Trim.1;128,6
NOROCCIDENTE;MEDELLIN;278;BELEN;mar-21;3,12;1;2;29;0;108;16;1;0;84;4;52,5;1;297,5;2;1;PEQUEÑA;0;0;2021;Trim.1;95,4
NOROCCIDENTE;MEDELLIN;191;CENTRO ADMINIS. LA ALPUJARRA;mar-21;3,68;1;0;25;0;42;14;1;0;21;9;27;3;142;2;2;MEDIANA;0;0;2021;Trim.1;38,6
NOROCCIDENTE;MEDELLIN;208;EL POBLADO;mar-21;2,12;1;2;15;0;30;13;1;0;26;3;25;0;115;1;1;PEQUEÑA;1;0;2021;Trim.1;54,2
NOROCCIDENTE;MEDELLIN;187;GUAYABAL;mar-21;2,12;1;0;27;0;31;7;2;0;23;2;21;1;114;1;1;PEQUEÑA;0;0;2021;Trim.1;53,8
NOROCCIDENTE;MEDELLIN;190;GUAYAQUIL;mar-21;2,68;1;3;18;0;28;7;5;0;17;1;10;0;89;1;2;MEDIANA;1;0;2021;Trim.1;33,2
NOROCCIDENTE;MEDELLIN;182;LA PLAYA;mar-21;3,68;1;12;113;0;68;11;0;0;41;6;126;10;387;2;2;MEDIANA;0;0;2021;Trim.1;105,2
NOROCCIDENTE;MEDELLIN;186;LAURELES;mar-21;3,12;1;2;39;0;42;17;0;0;32;7;49;3;191;2;1;MEDIANA;1;0;2021;Trim.1;61,2
NOROCCIDENTE;MEDELLIN;180;MEDELLIN;mar-21;8,8;1;6;107;1;233;22;2;21;173;26;170;0;761;6;4;MUY GRANDE;1;0;2021;Trim.1;86,5
NOROCCIDENTE;MEDELLIN;264;ONE PLAZA;mar-21;2,12;1;1;16;0;18;5;0;0;0;3;0;1;44;1;1;DEPENDIENTE;0;0;2021;Trim.1;20,8
NOROCCIDENTE;MEDELLIN;183;PALACE;mar-21;3,12;1;0;58;0;68;8;3;0;54;5;47;3;246;2;1;MEDIANA;1;0;2021;Trim.1;78,8
NOROCCIDENTE;MEDELLIN;181;SAN FERNANDO PLAZA;mar-21;2,12;1;1;43;4;26;8;0;32;34;12;48;4;212;1;1;PEQUEÑA;0;0;2021;Trim.1;100
NOROCCIDENTE;MEDELLIN;212;SANTA TERESITA;mar-21;2,12;1;6;22;0;31;5;1;0;21;7;16;1;110;1;1;PEQUEÑA;0;0;2021;Trim.1;51,9
OCCIDENTE;CALI;605;ALAMEDA;mar-21;2,12;1;0;25;1;32;10;0;0;20;3;50,5;2;143,5;1;1;PEQUEÑA;0;0;2021;Trim.1;67,7
OCCIDENTE;CALI;560;CALI;mar-21;8,8;1;30;92;2;148;35;3;36;102;25;266;3;742;6;4;MUY GRANDE;1;0;2021;Trim.1;84,3
OCCIDENTE;CALI;574;CHIPICHAPE;mar-21;4,68;1;8;42;2;69;17;0;0;45;14;179,5;4;380,5;3;2;GRANDE;1;0;2021;Trim.1;81,3
OCCIDENTE;CALI;577;CIUDAD JARDIN;mar-21;2,12;1;0;59;0;18;8;0;0;13;8;53;1;160;1;1;PEQUEÑA;1;0;2021;Trim.1;75,5
OCCIDENTE;CALI;582;COSMOCENTRO;mar-21;4,68;1;14;69;1;78;16;0;0;51;31;70,5;4;334,5;3;2;GRANDE;0;0;2021;Trim.1;71,5
OCCIDENTE;CALI;564;EL GUABITO;mar-21;4,68;1;17;87;0;54;10;0;0;36;20;96,5;3;323,5;3;2;GRANDE;1;0;2021;Trim.1;69,1
OCCIDENTE;CALI;598;EXT. CAJA CALIMA;mar-21;3,12;1;7;47;0;44;13;2;0;24;10;38,5;4;189,5;2;1;PEQUEÑA;1;0;2021;Trim.1;60,7
OCCIDENTE;CALI;604;IMBANACO;mar-21;2,12;1;8;25;0;44;5;1;0;32;12;30,5;1;158,5;1;1;PEQUEÑA;0;0;2021;Trim.1;74,8
OCCIDENTE;CALI;567;LA MERCED;mar-21;2,12;1;2;29;0;37;7;1;0;19;5;69,5;2;171,5;1;1;PEQUEÑA;1;0;2021;Trim.1;80,9
OCCIDENTE;CALI;578;PREMIER El LIMONAR;mar-21;3,12;1;3;51;0;64;5;2;0;41;17;53,5;0;236,5;2;1;PEQUEÑA;1;0;2021;Trim.1;75,8
OCCIDENTE;CALI;565;SAN FERNANDO;mar-21;3,68;1;3;34;1;73;6;1;0;61;36;69;0;284;2;2;MEDIANA;1;0;2021;Trim.1;77,2
OCCIDENTE;CALI;607;SAN NICOLAS;mar-21;2,12;1;2;18;0;52;7;0;0;37;9;27,5;0;152,5;1;1;PEQUEÑA;1;0;2021;Trim.1;71,9
OCCIDENTE;CALI;586;TERCERA BRIGADA;mar-21;3,12;1;5;722;0;28;14;2;0;21;8;305,5;2;1107,5;2;1;MEDIANA;1;0;2021;Trim.1;355
OCCIDENTE;CALI;585;UNICENTRO - CALI;mar-21;4,68;1;3;78;0;59;16;3;0;42;34;125,5;5;365,5;3;2;GRANDE;1;0;2021;Trim.1;78,1
OCCIDENTE;CALI;576;VILLA COLOMBIA;mar-21;2,12;1;4;46;0;34;15;0;0;20;18;49;2;188;1;1;MEDIANA;1;0;2021;Trim.1;88,7
OCCIDENTE;CENTRAL;551;AVENIDA QUINTA;mar-21;4,68;1;3;44;0;71;11;0;0;50;20;29;0;228;3;2;GRANDE;0;0;2021;Trim.1;48,7
OCCIDENTE;CENTRAL;362;EL ESPINAL;mar-21;3,68;1;2;80;0;57;8;0;1;37;5;45;0;235;2;2;MEDIANA;0;0;2021;Trim.1;63,9
OCCIDENTE;CENTRAL;624;EL JORDAN;mar-21;2,68;1;0;55;0;55;9;0;1;39;16;60;1;236;1;2;MEDIANA;0;0;2021;Trim.1;88,1
OCCIDENTE;CENTRAL;388;GARZON;mar-21;2,12;1;0;32;0;46;8;2;0;29;2;39;1;159;1;1;PEQUEÑA;0;0;2021;Trim.1;75
OCCIDENTE;CENTRAL;360;GIRARDOT;mar-21;4,12;1;2;80;1;101;3;1;0;79;25;57;0;349;3;1;GRANDE;1;0;2021;Trim.1;84,7
OCCIDENTE;CENTRAL;391;HONDA;mar-21;3,12;1;3;35;0;53;3;0;1;35;9;26;0;165;2;1;PEQUEÑA;1;0;2021;Trim.1;52,9
OCCIDENTE;CENTRAL;550;IBAGUE;mar-21;7,24;1;0;1593;0;71;20;2;0;38;19;99;1;1843;5;3;MUY GRANDE;0;0;2021;Trim.1;254,6
OCCIDENTE;CENTRAL;392;LA DORADA;mar-21;2,68;1;1;39;0;61;7;0;0;38;9;37;0;192;1;2;MEDIANA;1;0;2021;Trim.1;71,6
OCCIDENTE;CENTRAL;394;MARIQUITA;mar-21;3,12;1;3;16;0;43;3;0;0;29;7;15;0;116;2;1;PEQUEÑA;1;0;2021;Trim.1;37,2
OCCIDENTE;CENTRAL;366;MELGAR;mar-21;2,12;1;3;29;0;37;3;1;0;29;7;15;0;124;1;1;PEQUEÑA;1;0;2021;Trim.1;58,5
OCCIDENTE;CENTRAL;390;NEIVA;mar-21;5,68;1;0;100;0;45;15;2;0;31;7;36;1;237;4;2;MUY GRANDE;0;0;2021;Trim.1;41,7
OCCIDENTE;CENTRAL;425;PITALITO;mar-21;4,68;1;14;44;0;52;13;1;0;42;7;73;0;246;3;2;GRANDE;0;0;2021;Trim.1;52,6
OCCIDENTE;CENTRAL;265;PUERTO BOYACA;mar-21;3,12;1;1;32;1;36;7;0;0;21;6;28;0;132;2;1;PEQUEÑA;1;0;2021;Trim.1;42,3
OCCIDENTE;CENTRAL;389;SAN JUAN PLAZA;mar-21;2,12;1;0;94;2;40;7;0;0;31;6;45;0;225;1;1;PEQUEÑA;0;0;2021;Trim.1;106,1
OCCIDENTE;CENTRAL;364;TOLEMAIDA;mar-21;3,68;1;12;127;0;20;6;1;0;16;0;30;0;212;2;2;MEDIANA;1;0;2021;Trim.1;57,6
OCCIDENTE;CENTRAL;554;YULIMA;mar-21;5,68;1;2;74;0;49;21;0;0;30;14;79;0;269;4;2;GRANDE;0;0;2021;Trim.1;47,4
OCCIDENTE;VALLE Y EJE CAFETERO;460;ARMENIA;mar-21;7,24;1;0;96;0;74;10;1;0;49;15;46;0;291;5;3;MUY GRANDE;0;0;2021;Trim.1;40,2
OCCIDENTE;VALLE Y EJE CAFETERO;570;BUENAVENTURA;mar-21;4,68;1;2;53;0;41;7;0;0;28;23;36;1;191;3;2;GRANDE;0;0;2021;Trim.1;40,8
OCCIDENTE;VALLE Y EJE CAFETERO;580;BUGA;mar-21;3,68;1;8;42;0;69;13;0;0;42;12;57,5;0;243,5;2;2;GRANDE;1;0;2021;Trim.1;66,2
OCCIDENTE;VALLE Y EJE CAFETERO;285;CABLE PLAZA;mar-21;2,12;1;4;21;0;22;3;1;0;17;5;18;0;91;1;1;PEQUEÑA;1;0;2021;Trim.1;42,9
OCCIDENTE;VALLE Y EJE CAFETERO;660;CARTAGO;mar-21;3,68;1;1;70;0;73;4;1;0;41;16;44;1;251;2;2;GRANDE;0;0;2021;Trim.1;68,2
OCCIDENTE;VALLE Y EJE CAFETERO;474;DOS QUEBRADAS;mar-21;3,12;1;0;48;0;47;2;0;0;27;8;42;0;174;2;1;PEQUEÑA;1;0;2021;Trim.1;55,8
OCCIDENTE;VALLE Y EJE CAFETERO;280;MANIZALES;mar-21;6,8;1;1;93;0;113;9;1;0;66;41;32;0;356;4;4;GRANDE;0;0;2021;Trim.1;52,4
OCCIDENTE;VALLE Y EJE CAFETERO;583;NUEVA OFICINA YUMBO;mar-21;3,12;1;0;20;0;12;2;0;0;10;6;36;1;87;2;1;PEQUEÑA;1;0;2021;Trim.1;27,9
OCCIDENTE;VALLE Y EJE CAFETERO;590;PALMIRA;mar-21;5,68;1;1;61;0;103;0;1;1;79;18;60;2;326;4;2;GRANDE;0;0;2021;Trim.1;57,4
OCCIDENTE;VALLE Y EJE CAFETERO;470;PEREIRA;mar-21;5,24;1;1;119;0;68;11;1;1;48;17;134,5;1;401,5;3;3;MUY GRANDE;1;0;2021;Trim.1;76,6
OCCIDENTE;VALLE Y EJE CAFETERO;290;POPAYAN;mar-21;6,24;1;10;102;1;86;17;1;1;47;25;25;1;316;4;3;MUY GRANDE;0;0;2021;Trim.1;50,6
OCCIDENTE;VALLE Y EJE CAFETERO;600;TULUA;mar-21;7,8;1;0;87;0;143;26;0;0;93;23;111;0;483;5;4;MUY GRANDE;0;0;2021;Trim.1;61,9
OCCIDENTE;VALLE Y EJE CAFETERO;440;TUMACO;mar-21;3,68;1;1;362;0;82;6;0;1;63;13;106;0;634;2;2;MEDIANA;0;0;2021;Trim.1;172,3
OCCIDENTE;VALLE Y EJE CAFETERO;291;UNIVERSIDAD DEL CAUCA;mar-21;1;0;1;2;0;0;0;0;0;0;2;0;0;5;1;0;DEPENDIENTE;0;0;2021;Trim.1;5
OCCIDENTE;VALLE Y EJE CAFETERO;606;VIVA BUENAVENTURA;mar-21;2,12;1;0;72;0;16;8;0;0;14;4;59;2;175;1;1;PEQUEÑA;0;0;2021;Trim.1;82,5
SURORIENTE;CUNDINAMARCA Y SUR;94;ESCUELA GONZALO JIMENEZ DE QUESADA;mar-21;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;DEPENDIENTE;0;0;2021;Trim.1;1
SURORIENTE;CUNDINAMARCA Y SUR;33;SIBATE;mar-21;2,12;1;0;51;0;18;3;0;0;13;16;36;0;137;1;1;PEQUEÑA;1;0;2021;Trim.1;64,6
SURORIENTE;CUNDINAMARCA Y SUR;361;AGUA DE DIOS;mar-21;2,12;1;0;25;0;35;8;0;0;21;16;22;0;127;1;1;PEQUEÑA;0;0;2021;Trim.1;59,9
SURORIENTE;CUNDINAMARCA Y SUR;320;CAQUEZA;mar-21;2,12;1;2;24;0;24;7;0;5;14;25;26;1;128;1;1;PEQUEÑA;1;0;2021;Trim.1;60,4
SURORIENTE;CUNDINAMARCA Y SUR;330;CHIPAQUE;mar-21;2,12;1;2;103;0;10;7;0;8;10;4;23;1;168;1;1;PEQUEÑA;1;0;2021;Trim.1;79,2
SURORIENTE;CUNDINAMARCA Y SUR;340;CHOACHI;mar-21;2,12;1;1;33;0;15;4;1;1;11;10;38;0;114;1;1;MEDIANA;1;0;2021;Trim.1;53,8
SURORIENTE;CUNDINAMARCA Y SUR;350;FACATATIVA;mar-21;4,68;1;5;82;0;66;11;1;0;37;35;63;1;301;3;2;GRANDE;1;0;2021;Trim.1;64,3
SURORIENTE;CUNDINAMARCA Y SUR;620;FLORENCIA;mar-21;6,24;1;27;84;0;74;21;0;0;49;11;51;1;318;4;3;MUY GRANDE;0;1;2021;Trim.1;51
SURORIENTE;CUNDINAMARCA Y SUR;341;FOMEQUE;mar-21;2,12;1;9;37;1;13;6;0;2;12;12;32,5;1;125,5;1;1;PEQUEÑA;0;0;2021;Trim.1;59,2
SURORIENTE;CUNDINAMARCA Y SUR;353;FUSAGASUGA;mar-21;3,12;1;2;107;0;47;12;2;0;28;19;93;0;310;2;1;MEDIANA;0;0;2021;Trim.1;99,4
SURORIENTE;CUNDINAMARCA Y SUR;269;LETICIA;mar-21;2,12;1;0;38;0;30;1;0;0;14;3;22;0;108;1;1;PEQUEÑA;0;1;2021;Trim.1;50,9
SURORIENTE;CUNDINAMARCA Y SUR;345;MADRID;mar-21;3,12;1;0;72;0;50;8;0;0;29;20;33;3;215;2;1;MEDIANA;0;0;2021;Trim.1;68,9
SURORIENTE;CUNDINAMARCA Y SUR;257;MONTERREY;mar-21;2,12;1;0;14;0;23;4;1;2;16;2;22;1;85;1;1;PEQUEÑA;0;0;2021;Trim.1;40,1
SURORIENTE;CUNDINAMARCA Y SUR;351;NOVA PLAZA FACATATIVA;mar-21;1,56;0;0;21;0;18;2;0;0;0;11;0;0;52;1;1;DEPENDIENTE;0;0;2021;Trim.1;33,3
SURORIENTE;CUNDINAMARCA Y SUR;691;PUERTO LEGUIZAMO;mar-21;2,12;1;2;174;1;13;4;0;2;12;1;150;1;360;1;1;PEQUEÑA;0;0;2021;Trim.1;169,8
SURORIENTE;CUNDINAMARCA Y SUR;363;TOCAIMA;mar-21;2,12;1;5;33;0;30;1;0;0;26;9;22;0;126;1;1;PEQUEÑA;0;0;2021;Trim.1;59,4
SURORIENTE;CUNDINAMARCA Y SUR;342;UBAQUE;mar-21;0,56;0;1;19;0;1;1;0;5;0;12;0;0;39;0;1;DEPENDIENTE;1;0;2021;Trim.1;69,6
SURORIENTE;CUNDINAMARCA Y SUR;331;UNE;mar-21;0,56;0;0;0;0;2;0;0;4;0;0;0;0;6;0;1;DEPENDIENTE;1;0;2021;Trim.1;10,7
SURORIENTE;CUNDINAMARCA Y SUR;252;YOPAL;mar-21;4,68;1;2;40;0;54;6;0;0;29;8;54;0;193;3;2;GRANDE;0;0;2021;Trim.1;41,2
SURORIENTE;CUNDINAMARCA Y SUR;54;SAN JOSE DEL GUAVIARE;mar-21;4,68;1;4;136;0;19;5;1;6;13;3;62;0;249;3;2;GRANDE;0;0;2021;Trim.1;53,2
SURORIENTE;META, BOYACA Y NARIÑO;371;COGUA;mar-21;2,12;1;0;23;0;24;5;0;3;23;17;30;2;127;1;1;PEQUEÑA;0;0;2021;Trim.1;59,9
SURORIENTE;META, BOYACA Y NARIÑO;355;SANTA LUCIA DE CHIA;mar-21;2,12;1;6;35;0;26;10;0;0;19;8;49;2;155;1;1;MEDIANA;0;0;2021;Trim.1;73,1
SURORIENTE;META, BOYACA Y NARIÑO;23;VILLAPINZON;mar-21;2,12;1;2;17;0;22;7;0;10;13;10;20;0;101;1;1;PEQUEÑA;1;0;2021;Trim.1;47,6
SURORIENTE;META, BOYACA Y NARIÑO;370;ZIPAQUIRA;mar-21;3,68;1;0;28;1;38;2;2;4;19;9;39;0;142;2;2;MEDIANA;0;0;2021;Trim.1;38,6
SURORIENTE;META, BOYACA Y NARIÑO;411;ACACIAS;mar-21;3,12;1;1;31;0;39;5;1;0;37;2;41,5;0;157,5;2;1;MEDIANA;0;0;2021;Trim.1;50,5
SURORIENTE;META, BOYACA Y NARIÑO;260;DUITAMA;mar-21;4,68;1;3;83;0;90;22;1;2;48;16;85;1;351;3;2;MUY GRANDE;0;0;2021;Trim.1;75
SURORIENTE;META, BOYACA Y NARIÑO;413;GRANADA;mar-21;2,12;1;4;26;0;59;2;0;0;48;6;12;0;157;1;1;PEQUEÑA;0;0;2021;Trim.1;74,1
SURORIENTE;META, BOYACA Y NARIÑO;430;IPIALES;mar-21;3,68;1;13;62;0;32;13;1;0;29;48;39;1;238;2;2;MEDIANA;0;1;2021;Trim.1;64,7
SURORIENTE;META, BOYACA Y NARIÑO;417;LLANOCENTRO;mar-21;2,12;1;0;41;0;44;3;1;0;38;8;30;0;165;1;1;PEQUEÑA;0;0;2021;Trim.1;77,8
SURORIENTE;META, BOYACA Y NARIÑO;690;MOCOA;mar-21;3,68;1;9;47;0;29;8;0;0;24;9;44;0;170;2;2;MEDIANA;0;1;2021;Trim.1;46,2
SURORIENTE;META, BOYACA Y NARIÑO;261;PAIPA;mar-21;2,12;1;0;29;0;44;7;0;2;28;12;31;0;153;1;1;PEQUEÑA;1;0;2021;Trim.1;72,2
SURORIENTE;META, BOYACA Y NARIÑO;420;PASTO;mar-21;6,24;1;0;54;0;55;7;2;0;35;26;44;1;224;4;3;MUY GRANDE;0;0;2021;Trim.1;35,9
SURORIENTE;META, BOYACA Y NARIÑO;445;SIBUNDOY;mar-21;2,12;1;7;62;0;18;8;0;1;17;14;35;0;162;1;1;PEQUEÑA;0;0;2021;Trim.1;76,4
SURORIENTE;META, BOYACA Y NARIÑO;270;SOGAMOSO;mar-21;3,68;1;20;38;1;100;6;0;0;73;40;98;0;376;2;2;GRANDE;1;0;2021;Trim.1;102,2
SURORIENTE;META, BOYACA Y NARIÑO;250;TUNJA;mar-21;6,24;1;23;55;0;78;21;2;0;58;52;75;1;365;4;3;MUY GRANDE;1;0;2021;Trim.1;58,5
SURORIENTE;META, BOYACA Y NARIÑO;435;TUQUERRES;mar-21;2,12;1;3;15;0;17;0;0;3;8;5;47;0;98;1;1;PEQUEÑA;0;0;2021;Trim.1;46,2
SURORIENTE;META, BOYACA Y NARIÑO;423;UNICENTRO - PASTO;mar-21;2,12;1;2;49;0;18;5;0;2;12;15;42;1;146;1;1;PEQUEÑA;0;0;2021;Trim.1;68,9
SURORIENTE;META, BOYACA Y NARIÑO;251;VILLA DE LEYVA;mar-21;2,12;1;3;27;1;16;6;0;1;12;28;20,5;0;114,5;1;1;PEQUEÑA;1;1;2021;Trim.1;54
SURORIENTE;META, BOYACA Y NARIÑO;410;VILLAVICENCIO;mar-21;5,24;1;8;227;2;72;18;0;0;49;16;75;2;469;3;3;MUY GRANDE;0;0;2021;Trim.1;89,5
SURORIENTE;ORIENTAL;610;ARAUCA;mar-21;4,68;1;0;143;0;63;12;1;0;49;12;64;1;345;3;2;GRANDE;0;0;2021;Trim.1;73,7
SURORIENTE;ORIENTAL;490;BARBOSA;mar-21;2,68;1;5;13;0;48;4;0;5;30;5;28;0;138;1;2;PEQUEÑA;0;0;2021;Trim.1;51,5
SURORIENTE;ORIENTAL;500;BARRANCABERMEJA;mar-21;4,68;1;1;145;0;101;11;0;0;66;8;80;1;413;3;2;GRANDE;0;0;2021;Trim.1;88,2
SURORIENTE;ORIENTAL;480;BUCARAMANGA;mar-21;9,8;1;17;123;0;160;32;6;5;109;80;189;3;724;7;4;MUY GRANDE;1;0;2021;Trim.1;73,9
SURORIENTE;ORIENTAL;484;CABECERA DEL LLANO;mar-21;4,68;1;10;77;3;71;14;3;3;34;19;54;0;288;3;2;GRANDE;1;0;2021;Trim.1;61,5
SURORIENTE;ORIENTAL;450;CUCUTA;mar-21;7,24;1;2;366;0;103;20;1;0;64;19;86;0;661;5;3;MUY GRANDE;1;0;2021;Trim.1;91,3
SURORIENTE;ORIENTAL;494;FLORIDA BLANCA;mar-21;3,12;1;3;158;0;81;12;2;0;43;11;30;2;342;2;1;MEDIANA;1;0;2021;Trim.1;109,6
SURORIENTE;ORIENTAL;481;GIRON;mar-21;3,24;1;4;49;1;63;11;0;7;42;12;47;0;236;1;3;GRANDE;1;0;2021;Trim.1;72,8
SURORIENTE;ORIENTAL;700;MALAGA;mar-21;3,12;1;0;38;0;49;6;0;3;33;31;33;0;193;2;1;MEDIANA;0;1;2021;Trim.1;61,9
SURORIENTE;ORIENTAL;720;PAMPLONA;mar-21;3,68;1;4;130;0;71;13;0;1;53;9;51;1;333;2;2;GRANDE;0;0;2021;Trim.1;90,5
SURORIENTE;ORIENTAL;491;PUENTE NACIONAL;mar-21;2,12;1;1;28;0;24;2;0;1;28;3;30;1;118;1;1;DEPENDIENTE;0;0;2021;Trim.1;55,7
SURORIENTE;ORIENTAL;488;SAN FRANCISCO - ZN ORIENTAL;mar-21;2,12;1;7;28;0;17;10;1;1;17;3;18;0;102;1;1;PEQUEÑA;0;0;2021;Trim.1;48,1
SURORIENTE;ORIENTAL;520;SAN GIL;mar-21;4,68;1;4;44;0;74;9;0;0;52;7;58;0;248;3;2;GRANDE;0;0;2021;Trim.1;53
SURORIENTE;ORIENTAL;492;SANTANA;mar-21;1;0;0;9;1;13;4;0;2;0;2;0;1;32;1;0;PEQUEÑA;1;0;2021;Trim.1;32
SURORIENTE;ORIENTAL;530;SOCORRO;mar-21;3,12;1;11;12;1;40;10;0;1;25;5;28;0;133;2;1;MEDIANA;0;0;2021;Trim.1;42,6
SURORIENTE;ORIENTAL;451;TONCHALA;mar-21;3,68;1;2;36;0;40;19;0;0;28;5;36;0;166;2;2;GRANDE;1;0;2021;Trim.1;45,1
SURORIENTE;ORIENTAL;540;VELEZ;mar-21;3,12;1;23;40;0;27;8;0;0;17;9;169;0;293;2;1;MEDIANA;0;1;2021;Trim.1;93,9
BOGOTÁ Y PYME;BOGOTÁ CENTRO;141;AVENIDA SEXTA - BOGOTA;abr-21;2,12;1;3;39;0;13;7;0;0;2;5;29;1;99;1;1;PEQUEÑA;0;0;2021;Trim.2;46,7
BOGOTÁ Y PYME;BOGOTÁ CENTRO;19;BARRIO RICAURTE;abr-21;3,12;1;0;33;0;16;4;2;1;7;5;14;0;82;2;1;MEDIANA;0;0;2021;Trim.2;26,3
BOGOTÁ Y PYME;BOGOTÁ CENTRO;70;CALLE CATORCE;abr-21;8,24;1;11;113;1;34;17;2;0;26;11;69;2;286;6;3;MUY GRANDE;0;0;2021;Trim.2;34,7
BOGOTÁ Y PYME;BOGOTÁ CENTRO;26;LOS MINISTERIOS;abr-21;4,12;1;3;54;1;39;4;0;0;18;4;13,5;1;137,5;3;1;GRANDE;0;0;2021;Trim.2;33,4
BOGOTÁ Y PYME;BOGOTÁ CENTRO;40;PRINCIPAL;abr-21;6,24;1;9;121;0;49;17;1;1;42;7;71,5;2;320,5;4;3;MUY GRANDE;0;0;2021;Trim.2;51,4
